Order ID,Ship Date,Ship Mode,OrderID_SK
CA-2015-168767,2015-04-15,Standard Class,1746
CA-2016-114482,2016-11-25,Second Class,1747
CA-2016-137673,2016-09-10,Standard Class,1748
CA-2016-132731,2016-11-28,Standard Class,1749
CA-2017-148922,2017-12-15,Second Class,1750
CA-2016-130680,2016-06-29,Standard Class,1751
CA-2015-141145,2015-09-23,Standard Class,1752
US-2016-152835,2016-05-23,Standard Class,1753
CA-2016-155565,2016-05-28,Same Day,1754
CA-2014-110849,2014-04-23,Standard Class,1755
CA-2016-145842,2016-06-20,Second Class,1756
CA-2014-158771,2014-05-09,Same Day,1757
CA-2016-157511,2016-09-20,First Class,1758
CA-2017-121216,2017-12-25,Second Class,1759
CA-2017-155292,2017-11-01,First Class,1760
CA-2016-152555,2016-04-02,Second Class,1761
CA-2017-107832,2017-11-26,Second Class,1762
CA-2014-120838,2014-03-26,Second Class,1763
CA-2017-118542,2017-12-05,Standard Class,1764
CA-2017-152737,2017-11-12,Standard Class,1765
CA-2017-109757,2017-09-09,Second Class,1766
CA-2016-130029,2016-07-06,First Class,1767
CA-2017-103877,2017-09-14,Standard Class,1768
CA-2016-137176,2016-09-14,Second Class,1769
CA-2017-168109,2017-07-03,Same Day,1770
US-2017-126081,2017-07-04,Standard Class,1771
CA-2017-117023,2017-08-12,Standard Class,1772
CA-2015-143532,2015-03-24,Standard Class,1773
CA-2016-103163,2016-06-11,Standard Class,1774
CA-2016-104157,2016-07-29,Standard Class,1775
CA-2017-117807,2017-10-07,Standard Class,1776
CA-2015-121650,2015-12-16,Standard Class,1777
CA-2017-161823,2017-09-08,Standard Class,1778
CA-2017-121839,2017-09-28,Standard Class,1779
CA-2017-158729,2017-12-21,First Class,1780
CA-2017-146535,2017-11-30,Standard Class,1781
CA-2014-154186,2014-12-15,Second Class,1782
CA-2016-108434,2016-12-07,Second Class,1783
CA-2016-164154,2016-09-17,Standard Class,1784
CA-2017-148012,2017-12-15,Standard Class,1785
CA-2014-102869,2014-09-14,Second Class,1786
CA-2017-138310,2017-06-30,Standard Class,1787
CA-2014-159835,2014-11-24,Standard Class,1788
CA-2017-112956,2017-08-27,Standard Class,1789
CA-2016-119683,2016-03-16,Second Class,1790
CA-2014-163559,2014-09-28,Second Class,1791
CA-2014-140228,2014-05-03,Standard Class,1792
US-2016-131674,2016-12-01,Second Class,1793
CA-2015-110093,2015-12-08,Standard Class,1794
CA-2017-112529,2017-11-21,First Class,1795
CA-2016-154536,2016-09-09,Standard Class,1796
CA-2017-141929,2017-09-08,Standard Class,1797
CA-2016-109743,2016-09-29,Standard Class,1798
CA-2014-159184,2014-09-19,Standard Class,1799
CA-2017-113530,2017-05-21,Second Class,1800
CA-2014-169726,2014-08-13,Standard Class,1801
CA-2017-155957,2017-11-30,Standard Class,1802
CA-2017-132178,2017-05-08,Second Class,1803
CA-2016-145177,2016-11-14,Standard Class,1804
CA-2014-156594,2014-12-23,Second Class,1805
CA-2014-146528,2014-07-27,Second Class,1806
CA-2015-168459,2015-11-27,Standard Class,1807
CA-2017-109960,2017-12-11,Second Class,1808
CA-2017-133004,2017-09-05,Standard Class,1809
CA-2017-168102,2017-04-30,Standard Class,1810
CA-2017-158036,2017-09-14,Standard Class,1811
CA-2015-128083,2015-03-17,Standard Class,1812
CA-2016-161676,2016-07-23,Standard Class,1813
CA-2016-155005,2016-06-15,Second Class,1814
US-2017-129777,2017-07-09,Standard Class,1815
CA-2014-129364,2014-12-13,Standard Class,1816
CA-2016-104969,2016-04-14,Standard Class,1817
CA-2017-154109,2017-11-11,Standard Class,1818
CA-2015-156440,2015-12-09,Standard Class,1819
CA-2015-132626,2015-07-14,Standard Class,1820
CA-2016-102792,2016-12-19,Standard Class,1821
CA-2016-108567,2016-05-24,Standard Class,1822
CA-2017-140760,2017-06-05,Second Class,1823
US-2015-131359,2015-11-02,Second Class,1824
CA-2016-142097,2016-10-20,Standard Class,1825
CA-2015-151680,2015-11-21,Second Class,1826
CA-2014-140039,2014-09-17,Standard Class,1827
CA-2017-160416,2017-11-18,Second Class,1828
CA-2017-169411,2017-12-29,Standard Class,1829
CA-2016-126543,2016-01-13,Second Class,1830
CA-2015-104941,2015-06-19,Standard Class,1831
CA-2017-160087,2017-03-22,Standard Class,1832
CA-2014-120544,2014-11-27,Standard Class,1833
CA-2017-113670,2017-10-17,First Class,1834
CA-2017-166198,2017-04-24,First Class,1835
CA-2014-135608,2014-12-10,Second Class,1836
CA-2017-144568,2017-06-02,Standard Class,1837
CA-2016-142370,2016-09-23,Standard Class,1838
CA-2016-105900,2016-09-23,Standard Class,1839
CA-2016-151155,2016-12-24,Standard Class,1840
CA-2017-144036,2017-11-26,Standard Class,1841
US-2014-169789,2015-01-04,Standard Class,1842
CA-2017-127264,2017-04-05,First Class,1843
CA-2016-151512,2017-01-02,Standard Class,1844
CA-2016-165169,2016-06-11,Standard Class,1845
CA-2015-109575,2015-09-23,Standard Class,1846
CA-2017-168193,2017-03-11,Second Class,1847
CA-2016-115476,2016-03-17,Same Day,1848
CA-2016-133340,2016-12-13,Standard Class,1849
CA-2016-137848,2016-01-21,Standard Class,1850
CA-2014-113047,2014-10-24,Same Day,1851
CA-2016-149979,2016-09-28,Second Class,1852
CA-2017-161956,2017-08-29,Second Class,1853
CA-2016-116799,2016-03-06,First Class,1854
CA-2016-111283,2016-03-04,Standard Class,1855
CA-2015-167745,2015-09-23,Standard Class,1856
CA-2017-104577,2017-05-17,Standard Class,1857
CA-2016-156251,2016-08-18,Second Class,1858
CA-2017-125878,2017-03-02,Standard Class,1859
CA-2016-163153,2016-03-25,Standard Class,1860
CA-2015-103205,2015-12-10,Second Class,1861
CA-2014-153913,2014-12-20,Second Class,1862
CA-2016-155530,2016-12-21,Standard Class,1863
US-2016-101196,2016-05-17,Standard Class,1864
CA-2014-115357,2014-08-11,Second Class,1865
US-2014-102715,2014-04-13,Second Class,1866
CA-2015-107937,2015-05-08,Standard Class,1867
US-2017-148768,2017-12-02,Second Class,1868
CA-2017-118521,2017-02-20,Standard Class,1869
CA-2014-149643,2014-11-20,Standard Class,1870
CA-2015-135314,2015-07-14,Second Class,1871
CA-2017-165204,2017-11-16,Second Class,1872
CA-2017-125752,2017-08-04,Standard Class,1873
CA-2017-112487,2017-12-30,Standard Class,1874
CA-2016-144218,2016-11-04,Standard Class,1875
CA-2016-169971,2016-09-09,Standard Class,1876
US-2016-133508,2016-04-21,Standard Class,1877
CA-2014-107139,2014-07-11,Standard Class,1878
CA-2015-111325,2015-02-28,First Class,1879
CA-2015-163762,2015-12-01,Standard Class,1880
US-2014-117163,2014-02-02,Standard Class,1881
CA-2017-121314,2017-09-26,First Class,1882
CA-2017-147760,2017-11-05,First Class,1883
CA-2016-156503,2016-10-20,Standard Class,1884
CA-2015-113628,2015-11-19,Standard Class,1885
CA-2017-147753,2017-03-05,Same Day,1886
CA-2015-103961,2015-11-09,Standard Class,1887
CA-2016-152471,2016-07-08,Same Day,1888
CA-2015-102582,2015-09-19,Standard Class,1889
CA-2017-141873,2017-10-14,Standard Class,1890
CA-2015-140984,2015-09-18,Standard Class,1891
CA-2014-132801,2014-10-12,Standard Class,1892
CA-2017-141733,2017-05-11,Standard Class,1893
US-2015-111927,2015-11-19,Standard Class,1894
CA-2014-105984,2014-11-24,Same Day,1895
CA-2014-100363,2014-04-15,Standard Class,1896
CA-2014-126760,2014-08-02,Standard Class,1897
US-2014-109162,2014-06-12,Standard Class,1898
CA-2014-101931,2014-10-31,First Class,1899
CA-2017-129000,2017-11-27,Second Class,1900
CA-2017-161053,2017-09-23,First Class,1901
CA-2015-142377,2015-12-09,Standard Class,1902
CA-2015-127593,2015-09-21,Same Day,1903
CA-2017-130526,2017-11-29,First Class,1904
US-2017-131849,2017-06-10,Standard Class,1905
US-2017-105389,2017-10-28,Second Class,1906
CA-2014-140816,2014-12-20,Same Day,1907
CA-2017-154039,2017-02-22,Standard Class,1908
CA-2014-135755,2014-05-10,Standard Class,1909
CA-2017-123246,2017-10-19,Second Class,1910
CA-2015-157133,2015-12-03,Standard Class,1911
CA-2014-124709,2014-07-29,Second Class,1912
CA-2017-146360,2017-04-25,Second Class,1913
CA-2015-132486,2015-10-27,Second Class,1914
CA-2016-136231,2016-09-07,Second Class,1915
CA-2016-140641,2016-11-02,Standard Class,1916
CA-2014-151001,2014-04-07,First Class,1917
CA-2015-129896,2015-06-20,Standard Class,1918
CA-2014-152849,2014-07-12,Standard Class,1919
US-2017-127341,2017-02-02,Standard Class,1920
CA-2016-167759,2016-03-08,Second Class,1921
CA-2014-100895,2014-06-06,Standard Class,1922
US-2016-163881,2016-11-30,Standard Class,1923
US-2016-144547,2016-11-14,Standard Class,1924
US-2014-112200,2014-11-28,Standard Class,1925
CA-2017-110212,2017-05-05,Standard Class,1926
CA-2017-134285,2017-12-12,Standard Class,1927
CA-2017-102267,2017-12-04,Standard Class,1928
CA-2017-157980,2017-12-09,First Class,1929
CA-2015-121097,2015-01-08,Standard Class,1930
CA-2015-151043,2015-11-20,Standard Class,1931
US-2015-119312,2015-10-07,Second Class,1932
CA-2015-167010,2015-04-10,Standard Class,1933
CA-2017-126788,2017-06-06,First Class,1934
CA-2017-148068,2017-09-25,Standard Class,1935
US-2017-142573,2017-07-23,Standard Class,1936
US-2015-148817,2015-12-07,Standard Class,1937
CA-2016-110044,2016-07-02,Second Class,1938
CA-2017-146920,2017-09-01,Standard Class,1939
CA-2014-103940,2014-09-21,Standard Class,1940
CA-2016-162082,2016-03-17,First Class,1941
CA-2016-132094,2016-09-02,Standard Class,1942
CA-2017-123001,2017-09-08,Standard Class,1943
CA-2015-118955,2015-06-20,Standard Class,1944
US-2016-143448,2016-12-10,Same Day,1945
CA-2017-117863,2017-05-23,Standard Class,1946
CA-2017-160458,2017-05-29,Second Class,1947
US-2016-142685,2016-06-30,Standard Class,1948
CA-2016-133144,2016-05-21,Second Class,1949
CA-2017-167871,2017-11-23,Standard Class,1950
CA-2016-119963,2016-11-22,Standard Class,1951
CA-2014-121167,2014-11-30,Second Class,1952
US-2016-151862,2016-03-08,Standard Class,1953
CA-2017-152961,2017-01-19,Standard Class,1954
CA-2014-133228,2014-04-09,Standard Class,1955
CA-2016-114951,2016-07-03,Standard Class,1956
CA-2016-156573,2016-06-02,Standard Class,1957
CA-2015-113901,2015-10-24,Standard Class,1958
CA-2017-134838,2017-02-20,First Class,1959
CA-2016-120257,2016-09-28,Standard Class,1960
CA-2014-164910,2014-11-17,Second Class,1961
CA-2016-149902,2016-04-06,Standard Class,1962
CA-2016-146010,2016-05-23,First Class,1963
US-2015-163685,2015-06-05,Standard Class,1964
CA-2014-135090,2014-11-26,Standard Class,1965
CA-2015-132374,2015-02-24,Second Class,1966
CA-2016-167556,2016-04-02,Standard Class,1967
US-2016-116400,2016-10-24,First Class,1968
CA-2017-101308,2017-10-07,Standard Class,1969
CA-2014-114517,2014-12-27,Standard Class,1970
CA-2017-119564,2017-12-20,Standard Class,1971
CA-2016-135265,2016-07-09,Second Class,1972
CA-2016-108735,2016-04-21,Standard Class,1973
CA-2017-112333,2017-04-14,Standard Class,1974
US-2016-159415,2016-04-22,Standard Class,1975
CA-2014-122588,2014-11-27,Second Class,1976
CA-2014-137589,2014-11-08,Standard Class,1977
CA-2015-161998,2015-05-05,Standard Class,1978
CA-2015-105627,2015-03-12,Standard Class,1979
US-2015-149629,2015-07-20,Second Class,1980
CA-2014-116834,2014-10-16,Standard Class,1981
CA-2016-145730,2016-03-08,Standard Class,1982
US-2015-168732,2015-12-16,Standard Class,1983
CA-2015-107468,2015-12-22,Standard Class,1984
CA-2017-144463,2017-01-05,Standard Class,1985
CA-2017-100811,2017-11-24,First Class,1986
CA-2015-153612,2015-12-27,Standard Class,1987
CA-2015-165624,2015-08-28,Standard Class,1988
CA-2014-154963,2014-06-27,Standard Class,1989
CA-2017-130764,2017-10-28,First Class,1990
CA-2017-139311,2017-08-13,First Class,1991
CA-2017-124296,2017-12-28,Standard Class,1992
CA-2016-169957,2016-09-30,Standard Class,1993
US-2016-108777,2016-12-12,Same Day,1994
CA-2015-148859,2016-01-01,Standard Class,1995
CA-2014-110786,2015-01-02,Standard Class,1996
CA-2015-137750,2015-06-30,Standard Class,1997
CA-2015-136378,2015-04-07,Standard Class,1998
CA-2017-100356,2017-10-25,Standard Class,1999
US-2015-166520,2015-07-19,First Class,2000
CA-2017-136350,2017-06-26,Second Class,2001
CA-2014-122931,2014-10-03,Standard Class,2002
CA-2014-163034,2014-11-28,Standard Class,2003
CA-2015-124058,2015-11-24,Standard Class,2004
CA-2016-129196,2016-11-07,Standard Class,2005
US-2015-138716,2015-09-20,First Class,2006
US-2016-122182,2016-03-14,Standard Class,2007
US-2014-130358,2014-06-26,First Class,2008
CA-2014-102673,2014-11-05,Standard Class,2009
CA-2016-145303,2016-08-31,First Class,2010
CA-2015-156104,2015-12-08,Second Class,2011
US-2015-164308,2015-09-27,First Class,2012
CA-2017-108112,2017-11-20,Standard Class,2013
CA-2015-100685,2015-12-21,Second Class,2014
CA-2015-165414,2015-12-24,First Class,2015
CA-2016-140417,2016-09-29,Standard Class,2016
US-2017-151316,2017-06-30,Standard Class,2017
CA-2017-163692,2017-09-09,First Class,2018
CA-2016-111913,2016-08-06,Second Class,2019
US-2014-156559,2014-08-26,Standard Class,2020
CA-2016-161473,2016-04-05,Standard Class,2021
CA-2017-166576,2017-05-18,First Class,2022
CA-2015-102491,2015-08-28,Standard Class,2023
CA-2014-116904,2014-09-28,Standard Class,2024
US-2017-102288,2017-06-23,Standard Class,2025
CA-2017-137456,2017-12-21,Same Day,2026
US-2017-155999,2017-08-13,Standard Class,2027
US-2016-148334,2016-08-26,Standard Class,2028
CA-2015-105599,2015-09-07,Same Day,2029
CA-2015-153717,2016-01-01,Standard Class,2030
CA-2015-116687,2015-05-07,Standard Class,2031
CA-2016-163573,2016-11-27,First Class,2032
CA-2015-153416,2015-11-29,Standard Class,2033
CA-2017-117394,2017-09-10,Standard Class,2034
CA-2017-133823,2017-05-12,Same Day,2035
CA-2014-127523,2014-05-18,Standard Class,2036
CA-2017-123239,2017-07-31,Second Class,2037
CA-2017-156769,2017-05-09,First Class,2038
CA-2014-127299,2014-09-24,Standard Class,2039
CA-2015-121272,2015-04-04,Standard Class,2040
CA-2014-115336,2014-11-25,Standard Class,2041
CA-2015-111703,2015-07-09,Standard Class,2042
CA-2014-128839,2014-09-13,Standard Class,2043
CA-2017-105914,2017-10-08,Standard Class,2044
CA-2017-110926,2017-11-23,Standard Class,2045
CA-2016-117226,2017-01-01,First Class,2046
CA-2017-127313,2017-12-04,First Class,2047
CA-2016-136287,2016-06-17,Standard Class,2048
US-2014-107699,2014-05-23,Standard Class,2049
CA-2017-112725,2017-02-06,Standard Class,2050
CA-2015-136196,2015-12-04,Standard Class,2051
CA-2017-106068,2017-10-28,Standard Class,2052
CA-2017-100160,2017-09-11,Standard Class,2053
CA-2016-139689,2017-01-03,Standard Class,2054
CA-2015-101091,2015-12-09,Second Class,2055
CA-2014-126907,2014-11-08,Standard Class,2056
US-2016-164588,2016-04-23,Standard Class,2057
CA-2017-115546,2017-05-18,Standard Class,2058
CA-2015-163587,2015-03-18,Standard Class,2059
US-2017-106131,2017-01-16,First Class,2060
CA-2015-160213,2015-03-13,Standard Class,2061
CA-2014-157924,2014-10-13,First Class,2062
CA-2015-100216,2015-04-14,First Class,2063
CA-2017-100601,2017-11-20,Standard Class,2064
CA-2016-152163,2016-07-01,Same Day,2065
CA-2015-154340,2015-11-30,First Class,2066
CA-2014-128846,2014-04-12,Standard Class,2067
CA-2016-148593,2016-06-18,Second Class,2068
US-2017-119039,2017-03-10,Standard Class,2069
CA-2017-128426,2017-10-11,Standard Class,2070
US-2017-136868,2017-10-12,Standard Class,2071
CA-2016-143749,2016-12-07,First Class,2072
CA-2016-111493,2016-10-22,First Class,2073
CA-2017-112536,2017-05-23,Standard Class,2074
CA-2016-157714,2016-10-01,Second Class,2075
CA-2017-166709,2017-11-22,Standard Class,2076
CA-2015-129392,2015-07-08,Same Day,2077
CA-2015-150875,2015-11-20,Standard Class,2078
CA-2015-154200,2015-06-22,Standard Class,2079
CA-2016-124233,2016-04-14,Standard Class,2080
US-2015-134271,2015-04-23,Second Class,2081
US-2016-161683,2016-12-08,Standard Class,2082
CA-2015-143105,2015-12-10,Same Day,2083
CA-2014-145387,2014-11-02,Second Class,2084
CA-2017-109715,2017-12-14,Standard Class,2085
CA-2014-166457,2014-05-09,Second Class,2086
CA-2016-164637,2016-03-08,Standard Class,2087
CA-2014-103590,2014-12-04,Standard Class,2088
CA-2015-111234,2015-02-22,Standard Class,2089
CA-2017-149881,2017-04-03,First Class,2090
CA-2017-134565,2017-06-13,Second Class,2091
CA-2016-108644,2016-10-03,First Class,2092
US-2014-102631,2014-12-17,Standard Class,2093
CA-2017-120327,2017-11-16,Standard Class,2094
CA-2015-154970,2015-01-10,Standard Class,2095
CA-2016-113803,2016-03-26,First Class,2096
CA-2017-100223,2017-07-10,Standard Class,2097
CA-2014-168823,2014-09-24,First Class,2098
CA-2016-162404,2016-07-27,Standard Class,2099
CA-2017-104024,2017-09-03,Second Class,2100
CA-2017-147144,2017-03-28,First Class,2101
CA-2017-158673,2018-01-04,Standard Class,2102
CA-2014-133704,2014-09-26,Standard Class,2103
CA-2016-159142,2016-04-05,First Class,2104
CA-2014-138436,2014-03-30,Standard Class,2105
CA-2017-117702,2017-12-04,Standard Class,2106
CA-2016-157336,2016-12-05,Second Class,2107
CA-2014-168130,2014-09-19,Same Day,2108
CA-2015-155068,2015-10-23,Same Day,2109
CA-2017-163160,2017-10-16,First Class,2110
CA-2015-101924,2015-09-09,Standard Class,2111
CA-2016-124793,2016-03-16,First Class,2112
CA-2017-118367,2017-11-02,Second Class,2113
CA-2017-164819,2017-10-19,Second Class,2114
CA-2017-158344,2017-08-11,Standard Class,2115
CA-2017-123351,2017-09-25,Standard Class,2116
CA-2017-110429,2017-11-08,Standard Class,2117
US-2016-131611,2016-11-09,Standard Class,2118
US-2017-124821,2017-06-29,Second Class,2119
CA-2015-166975,2015-11-30,Standard Class,2120
CA-2016-123806,2016-11-27,Second Class,2121
US-2017-158505,2017-07-21,Same Day,2122
CA-2015-142692,2015-10-28,Standard Class,2123
CA-2015-123456,2015-07-13,Standard Class,2124
CA-2017-151358,2017-08-22,Standard Class,2125
US-2016-107440,2016-04-20,Standard Class,2126
CA-2014-166989,2014-11-18,Standard Class,2127
CA-2014-103100,2014-12-23,First Class,2128
CA-2015-105690,2015-11-26,Second Class,2129
CA-2017-127516,2018-01-03,Standard Class,2130
US-2015-117184,2015-05-21,Standard Class,2131
CA-2017-102407,2017-12-13,Second Class,2132
CA-2017-130967,2017-03-16,Standard Class,2133
CA-2017-101581,2017-10-27,Standard Class,2134
CA-2017-169124,2017-07-10,Standard Class,2135
CA-2017-117261,2017-09-10,Standard Class,2136
CA-2017-129021,2017-08-26,Second Class,2137
CA-2014-123253,2014-08-25,Second Class,2138
CA-2016-121601,2016-10-04,Same Day,2139
CA-2014-162278,2014-10-30,Second Class,2140
CA-2016-161095,2016-06-28,Same Day,2141
CA-2014-125829,2014-11-11,Standard Class,2142
CA-2014-123127,2014-09-12,Standard Class,2143
CA-2015-115945,2015-07-01,Standard Class,2144
CA-2015-136735,2015-08-02,Standard Class,2145
US-2017-136189,2017-12-11,Standard Class,2146
CA-2014-152345,2015-01-03,Second Class,2147
US-2015-147662,2015-02-19,Standard Class,2148
CA-2016-153346,2016-01-27,First Class,2149
CA-2017-118360,2017-04-07,Standard Class,2150
CA-2017-149853,2017-10-09,Standard Class,2151
CA-2017-107909,2017-09-06,Standard Class,2152
CA-2015-112375,2015-12-27,Standard Class,2153
CA-2015-154795,2015-12-24,Standard Class,2154
CA-2015-125234,2015-12-01,Standard Class,2155
CA-2017-133501,2017-09-01,Standard Class,2156
US-2014-129609,2014-03-22,Same Day,2157
CA-2017-130309,2017-12-21,Standard Class,2158
CA-2017-105410,2017-03-22,First Class,2159
CA-2016-120355,2016-09-25,Standard Class,2160
CA-2017-169894,2017-11-29,Second Class,2161
US-2017-100482,2017-04-15,Standard Class,2162
CA-2017-107748,2017-12-12,Second Class,2163
CA-2017-153654,2017-11-26,Second Class,2164
CA-2015-155600,2015-12-07,Second Class,2165
CA-2017-162565,2017-12-11,Same Day,2166
CA-2016-127642,2016-05-23,First Class,2167
US-2017-163195,2017-02-21,Second Class,2168
CA-2017-111332,2017-05-22,Second Class,2169
CA-2017-117044,2017-09-13,Second Class,2170
US-2016-165078,2016-11-10,Standard Class,2171
US-2017-169320,2017-07-25,Second Class,2172
CA-2016-158575,2016-11-24,Standard Class,2173
CA-2014-166954,2014-04-30,Standard Class,2174
