Product ID,Category,Sub-Category,Product Name,ProductID_SK
TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,1573
FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",1574
OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,1575
TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",1576
OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,1577
TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,1578
FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1579
OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",1580
TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,1581
OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1582
FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,1583
OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,1584
FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,1585
FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",1586
OFF-LA-10003537,Office Supplies,Labels,Avery 515,1587
OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",1588
OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,1589
TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,1590
OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,1591
OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,1592
FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",1593
TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,1594
TEC-PH-10002789,Technology,Phones,LG Exalt,1595
OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,1596
OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,1597
FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",1598
FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",1599
TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",1600
TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,1601
FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1602
TEC-PH-10001619,Technology,Phones,LG G3,1603
OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,1604
OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),1605
OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",1606
OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,1607
TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,1608
FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,1609
OFF-AR-10003481,Office Supplies,Art,Newell 348,1610
OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,1611
FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",1612
OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,1613
FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",1614
OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,1615
TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,1616
TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,1617
TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",1618
FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",1619
OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,1620
TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,1621
OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",1622
OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,1623
TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,1624
FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",1625
OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1626
OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",1627
FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,1628
TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,1629
TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",1630
OFF-AR-10001227,Office Supplies,Art,Newell 338,1631
FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,1632
FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,1633
OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),1634
OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,1635
OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,1636
OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",1637
OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,1638
FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",1639
TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,1640
FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,1641
OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,1642
OFF-AR-10001972,Office Supplies,Art,Newell 323,1643
OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",1644
OFF-AP-10001366,Office Supplies,Appliances,Staple holder,1645
OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",1646
TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",1647
OFF-LA-10003720,Office Supplies,Labels,Avery 487,1648
TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,1649
FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,1650
OFF-PA-10000556,Office Supplies,Paper,Xerox 208,1651
TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,1652
OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,1653
FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,1654
OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,1655
OFF-LA-10000414,Office Supplies,Labels,Avery 503,1656
OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,1657
FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,1658
OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,1659
FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,1660
FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,1661
OFF-AR-10003217,Office Supplies,Art,Newell 316,1662
OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,1663
OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,1664
OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",1665
OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,1666
FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,1667
OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,1668
OFF-PA-10004948,Office Supplies,Paper,Xerox 190,1669
OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,1670
TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,1671
OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",1672
OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1673
OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,1674
OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,1675
OFF-LA-10003388,Office Supplies,Labels,Avery 5,1676
TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,1677
FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",1678
OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,1679
OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,1680
FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,1681
OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,1682
FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,1683
OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",1684
OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,1685
FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",1686
FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,1687
TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,1688
FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,1689
OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,1690
TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,1691
TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,1692
TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,1693
OFF-PA-10000483,Office Supplies,Paper,Xerox 19,1694
TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,1695
TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,1696
OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,1697
OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",1698
OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,1699
OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1700
TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,1701
OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,1702
FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",1703
TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,1704
FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",1705
OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,1706
OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",1707
TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,1708
FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,1709
TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",1710
OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,1711
OFF-FA-10003485,Office Supplies,Fasteners,Staples,1712
OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,1713
OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,1714
OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,1715
TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,1716
OFF-ST-10000136,Office Supplies,Storage,Letter Size File,1717
TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,1718
TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1719
FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,1720
TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,1721
FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",1722
OFF-LA-10004178,Office Supplies,Labels,Avery 491,1723
OFF-PA-10003797,Office Supplies,Paper,Xerox 209,1724
OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",1725
OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,1726
OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,1727
FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",1728
TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,1729
OFF-LA-10000305,Office Supplies,Labels,Avery 495,1730
TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,1731
OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",1732
OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,1733
OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,1734
TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,1735
TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,1736
OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,1737
OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,1738
TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1739
OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1740
FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,1741
OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,1742
OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,1743
OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,1744
FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1745
FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",1746
FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1747
OFF-PA-10000048,Office Supplies,Paper,Xerox 20,1748
TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",1749
OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",1750
TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,1751
OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",1752
TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,1753
OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,1754
OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,1755
OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",1756
FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,1757
FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",1758
OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",1759
OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,1760
OFF-LA-10003498,Office Supplies,Labels,Avery 475,1761
TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",1762
FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,1763
TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,1764
OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,1765
TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,1766
OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,1767
OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,1768
OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,1769
OFF-PA-10001826,Office Supplies,Paper,Xerox 207,1770
TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),1771
TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,1772
TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",1773
TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,1774
OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,1775
TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,1776
OFF-PA-10001801,Office Supplies,Paper,Xerox 193,1777
TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,1778
OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,1779
TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,1780
FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,1781
FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,1782
TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1783
TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,1784
OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",1785
OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,1786
OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,1787
TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,1788
OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",1789
OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,1790
OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,1791
TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,1792
FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",1793
FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,1794
TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,1795
OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",1796
OFF-LA-10002368,Office Supplies,Labels,Avery 479,1797
TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,1798
OFF-PA-10000295,Office Supplies,Paper,Xerox 229,1799
OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,1800
FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,1801
FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,1802
FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1803
OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,1804
TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,1805
FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,1806
TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard,1807
TEC-PH-10004094,Technology,Phones,Motorola L703CM,1808
TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,1809
OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1810
OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,1811
OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",1812
OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",1813
OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,1814
FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",1815
TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",1816
OFF-LA-10002473,Office Supplies,Labels,Avery 484,1817
FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,1818
TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,1819
OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,1820
OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,1821
TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,1822
TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,1823
FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",1824
TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,1825
OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,1826
OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,1827
TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,1828
OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,1829
TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,1830
FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",1831
FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",1832
TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,1833
OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",1834
FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",1835
OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,1836
OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,1837
TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,1838
OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,1839
OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",1840
TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1841
OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,1842
OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",1843
OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",1844
TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,1845
TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,1846
TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,1847
OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,1848
TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,1849
OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,1850
OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,1851
FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,1852
OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,1853
FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,1854
OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,1855
TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,1856
TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,1857
TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,1858
TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,1859
OFF-AP-10003099,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",1860
TEC-PH-10002645,Technology,Phones,LG G2,1861
OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,1862
